timestamp,frontend_cpu_usage,frontend_cpu_throttle,frontend_cpu_limit,frontend_mem_usage,frontend_mem_limit,frontend_disk_read,frontend_disk_write,frontend_net_rx,frontend_net_tx,cartservice_cpu_usage,cartservice_cpu_throttle,cartservice_cpu_limit,cartservice_mem_usage,cartservice_mem_limit,cartservice_disk_read,cartservice_disk_write,cartservice_net_rx,cartservice_net_tx,checkoutservice_cpu_usage,checkoutservice_cpu_throttle,checkoutservice_cpu_limit,checkoutservice_mem_usage,checkoutservice_mem_limit,checkoutservice_disk_read,checkoutservice_disk_write,checkoutservice_net_rx,checkoutservice_net_tx,productcatalogservice_cpu_usage,productcatalogservice_cpu_throttle,productcatalogservice_cpu_limit,productcatalogservice_mem_usage,productcatalogservice_mem_limit,productcatalogservice_disk_read,productcatalogservice_disk_write,productcatalogservice_net_rx,productcatalogservice_net_tx,currencyservice_cpu_usage,currencyservice_cpu_throttle,currencyservice_cpu_limit,currencyservice_mem_usage,currencyservice_mem_limit,currencyservice_disk_read,currencyservice_disk_write,currencyservice_net_rx,currencyservice_net_tx,paymentservice_cpu_usage,paymentservice_cpu_throttle,paymentservice_cpu_limit,paymentservice_mem_usage,paymentservice_mem_limit,paymentservice_disk_read,paymentservice_disk_write,paymentservice_net_rx,paymentservice_net_tx,shippingservice_cpu_usage,shippingservice_cpu_throttle,shippingservice_cpu_limit,shippingservice_mem_usage,shippingservice_mem_limit,shippingservice_disk_read,shippingservice_disk_write,shippingservice_net_rx,shippingservice_net_tx,emailservice_cpu_usage,emailservice_cpu_throttle,emailservice_cpu_limit,emailservice_mem_usage,emailservice_mem_limit,emailservice_disk_read,emailservice_disk_write,emailservice_net_rx,emailservice_net_tx,recommendationservice_cpu_usage,recommendationservice_cpu_throttle,recommendationservice_cpu_limit,recommendationservice_mem_usage,recommendationservice_mem_limit,recommendationservice_disk_read,recommendationservice_disk_write,recommendationservice_net_rx,recommendationservice_net_tx,adservice_cpu_usage,adservice_cpu_throttle,adservice_cpu_limit,adservice_mem_usage,adservice_mem_limit,adservice_disk_read,adservice_disk_write,adservice_net_rx,adservice_net_tx,redis-cart_cpu_usage,redis-cart_cpu_throttle,redis-cart_cpu_limit,redis-cart_mem_usage,redis-cart_mem_limit,redis-cart_disk_read,redis-cart_disk_write,redis-cart_net_rx,redis-cart_net_tx
1782243829,0.15561703307673524,0.6740576496674058,0.2,109383680.0,134217728.0,0.0,0.0,140182.5445441713,979400.5646256692,0.04768553511705548,0.0,0.3,99160064.0,268435456.0,0.0,0.0,22958.78432670038,26064.328591010068,0.02827891684931876,0.05612244897959183,0.2,18223104.0,134217728.0,0.0,0.0,15950.93507938546,39966.85496640562,0.029054332466362246,0.0022624434389140274,0.2,14741504.0,134217728.0,0.0,0.0,19543.886214915365,85201.84594307141,0.14676961306354278,0.9098039215686274,0.2,,268435456.0,0.0,0.0,21562.072552621677,61949.51417631305,0.006945384185749588,0.028037383177570093,0.2,108982272.0,268435456.0,0.0,0.0,1015.9105616673733,1492.3348135585654,0.005696520485896727,0.0,0.2,10862592.0,134217728.0,0.0,0.0,5177.812163616792,2890.2493720846787,0.01901324730315602,0.06545454545454546,0.2,55091200.0,134217728.0,0.0,0.0,1627.6400546554755,1845.071247316026,,,0.2,,471859200.0,0.0,0.0,0.9818589863474847,0.0,0.005638967193691995,0.0,0.3,125038592.0,314572800.0,0.0,0.0,2347.0514670514667,2359.365079365079,0.010342782272320059,0.0074257425742574245,0.2,12771328.0,268435456.0,0.0,46347.16733812672,15804.133385210445,8228.068569336048
1782243830,0.15561703307673524,0.6740576496674058,0.2,109383680.0,134217728.0,0.0,0.0,140182.5445441713,979400.5646256692,0.04768553511705548,0.0,0.3,99160064.0,268435456.0,0.0,0.0,22958.78432670038,26064.328591010068,0.02827891684931876,0.05612244897959183,0.2,18223104.0,134217728.0,0.0,0.0,15950.93507938546,39966.85496640562,0.029054332466362246,0.0022624434389140274,0.2,14741504.0,134217728.0,0.0,0.0,19543.886214915365,85201.84594307141,0.12049785232516864,0.9098039215686274,0.2,,268435456.0,0.0,0.0,21562.072552621677,61949.51417631305,0.006945384185749588,0.028037383177570093,0.2,108982272.0,268435456.0,0.0,0.0,1015.9105616673733,1492.3348135585654,0.005696520485896727,0.0,0.2,10862592.0,134217728.0,0.0,0.0,5177.812163616792,2890.2493720846787,0.01901324730315602,0.06545454545454546,0.2,55091200.0,134217728.0,0.0,0.0,1627.6400546554755,1845.071247316026,,,0.2,,471859200.0,0.0,0.0,0.9818589863474846,0.0,0.005638967193691995,0.0,0.3,125038592.0,314572800.0,0.0,0.0,2347.0514670514667,2359.365079365079,0.00968439345559307,0.010638297872340427,0.2,12771328.0,268435456.0,0.0,46347.16733812672,15804.133385210445,8228.068569336048
1782243831,0.15561703307673524,0.6740576496674058,0.2,109383680.0,134217728.0,0.0,0.0,140182.5445441713,979400.5646256692,0.0419529390370668,0.0,0.3,99160064.0,268435456.0,0.0,0.0,22958.78432670038,26064.328591010068,0.02827891684931876,0.05612244897959183,0.2,18223104.0,134217728.0,0.0,0.0,15950.93507938546,39966.85496640562,0.029054332466362246,0.0022624434389140274,0.2,14741504.0,134217728.0,0.0,0.0,19543.886214915365,85201.84594307141,0.11805169210744292,0.9098039215686275,0.2,,268435456.0,0.0,0.0,21562.072552621677,61949.51417631305,0.006945384185749588,0.028037383177570093,0.2,108982272.0,268435456.0,0.0,0.0,1015.9105616673733,1492.3348135585654,0.008352242444860707,0.0,0.2,10862592.0,134217728.0,0.0,0.0,5177.812163616792,2890.2493720846787,0.01901324730315602,0.06545454545454546,0.2,55091200.0,134217728.0,0.0,0.0,1627.6400546554755,1845.071247316026,,,0.2,,471859200.0,0.0,0.0,0.9818589863474846,0.0,0.005638967193691995,0.0,0.3,125038592.0,314572800.0,0.0,0.0,2347.0514670514667,2359.365079365079,0.00968439345559307,0.010638297872340427,0.2,12771328.0,268435456.0,0.0,46347.16733812672,15804.133385210445,8228.068569336048
1782243832,0.15561703307673524,0.6740576496674058,0.2,109383680.0,134217728.0,0.0,0.0,140182.5445441713,979400.5646256692,0.04115818011844921,0.0,0.3,99160064.0,268435456.0,0.0,0.0,22958.78432670038,26064.328591010068,0.02827891684931876,0.05612244897959183,0.2,18223104.0,134217728.0,0.0,0.0,15950.935079385457,39966.85496640561,0.029054332466362246,0.0022624434389140274,0.2,14741504.0,134217728.0,0.0,0.0,18250.175158850958,85835.37483994105,0.1156055318897172,0.9098039215686274,0.2,,268435456.0,0.0,0.0,29856.831373030738,85906.98031508153,0.006945384185749588,0.028037383177570093,0.2,108982272.0,268435456.0,0.0,0.0,1015.9105616673733,1492.3348135585654,0.008352242444860707,0.0,0.2,10862592.0,134217728.0,0.0,0.0,5177.812163616792,2890.2493720846787,0.01901324730315602,0.06545454545454546,0.2,55091200.0,134217728.0,0.0,0.0,1815.8192527915694,2050.081346420895,,,0.2,,471859200.0,0.0,0.0,0.9818589863474846,0.0,0.005638967193691995,0.0,0.3,125038592.0,314572800.0,0.0,0.0,2347.0514670514667,2359.365079365079,0.00968439345559307,0.010638297872340427,0.2,12771328.0,268435456.0,0.0,46347.16733812672,15804.133385210445,8228.068569336048
1782243833,0.1084681399061228,0.5270758122743683,0.2,109383680.0,134217728.0,0.0,0.0,140182.5445441713,979400.5646256692,0.04036342119983162,0.0,0.3,99160064.0,268435456.0,0.0,0.0,22958.78432670038,26064.328591010068,0.02827891684931876,0.05612244897959183,0.2,18223104.0,134217728.0,0.0,0.0,15950.935079385457,39966.85496640561,0.03007913791345135,0.001851851851851852,0.2,12640256.0,134217728.0,0.0,0.0,18250.175158850958,85835.37483994105,0.1131593716719915,0.9098039215686275,0.2,,268435456.0,0.0,0.0,29856.831373030738,85906.98031508153,0.006945384185749588,0.028037383177570093,0.2,108982272.0,268435456.0,0.0,0.0,1015.9105616673734,1492.3348135585657,0.008352242444860707,0.0,0.2,10862592.0,134217728.0,0.0,0.0,5177.812163616792,2890.2493720846787,0.01901324730315602,0.06545454545454546,0.2,55091200.0,134217728.0,0.0,0.0,1851.7967300119844,2090.700342407122,,,0.2,,471859200.0,0.0,0.0,0.9818589863474846,0.0,0.005638967193691995,0.0,0.3,125038592.0,314572800.0,0.0,0.0,2347.0514670514667,2359.365079365079,0.00968439345559307,0.010638297872340427,0.2,12771328.0,268435456.0,0.0,0.0,15804.133385210445,8228.068569336048
1782243834,0.12981115143682848,0.677570093457944,0.2,71884800.0,134217728.0,0.0,0.0,122579.90030495112,856417.7798370486,0.03956866228121402,0.0,0.3,99160064.0,268435456.0,0.0,0.0,22958.78432670038,26064.328591010068,0.030786219382321664,0.05818181818181818,0.2,15433728.0,134217728.0,0.0,0.0,17360.934471384364,46007.311184411876,0.03007913791345135,0.001851851851851852,0.2,12640256.0,134217728.0,0.0,0.0,18250.175158850958,85835.37483994105,0.11071321145426577,0.9098039215686274,0.2,,268435456.0,0.0,0.0,29856.831373030738,85906.98031508153,0.006945384185749588,0.028037383177570093,0.2,108982272.0,268435456.0,0.0,0.0,1015.9105616673734,1492.3348135585657,0.008352242444860707,0.0,0.2,10862592.0,134217728.0,0.0,0.0,5177.812163616792,2890.2493720846787,0.01901324730315602,0.06545454545454546,0.2,55091200.0,134217728.0,0.0,0.0,1887.7742072323997,2131.31933839335,,,0.2,,471859200.0,0.0,0.0,0.9818589863474846,0.0,0.005638967193691995,0.0,0.3,125038592.0,314572800.0,0.0,0.0,2727.446552611533,2693.994939832829,0.00968439345559307,0.010638297872340427,0.2,12771328.0,268435456.0,0.0,0.0,15804.133385210445,8228.068569336048
1782243835,0.1534264681825616,0.677570093457944,0.2,71884800.0,134217728.0,0.0,0.0,120243.52456254828,840094.4370932876,0.03877390336259644,0.0,0.3,99160064.0,268435456.0,0.0,0.0,22958.78432670038,26064.328591010068,0.030786219382321664,0.05818181818181818,0.2,15433728.0,134217728.0,0.0,0.0,17360.934471384364,46007.311184411876,0.021357819947289775,0.002770083102493075,0.2,12640256.0,134217728.0,0.0,0.0,18250.175158850958,85835.37483994105,0.10826705123654005,0.9098039215686274,0.2,,268435456.0,0.0,0.0,24926.34888216688,71720.51635329977,0.006945384185749588,0.028037383177570093,0.2,108982272.0,268435456.0,0.0,0.0,1015.9105616673734,1492.3348135585657,0.0072208625348767095,0.0,0.2,9416704.0,134217728.0,0.0,0.0,5177.812163616792,2890.2493720846787,0.01901324730315602,0.06545454545454546,0.2,55091200.0,134217728.0,0.0,0.0,2242.02757570631,2606.3060395872103,,,0.2,,471859200.0,0.0,0.0,0.9818589863474846,0.0,0.005638967193691995,0.0,0.3,125038592.0,314572800.0,0.0,0.0,2783.4694459885122,2749.3307230869004,0.00968439345559307,0.010638297872340427,0.2,12771328.0,268435456.0,0.0,0.0,15804.133385210445,8228.068569336048
1782243836,0.1534264681825616,0.677570093457944,0.2,71884800.0,134217728.0,0.0,0.0,117907.14882014542,823771.0943495263,0.040568444519380305,0.0,0.3,99966976.0,268435456.0,0.0,0.0,19607.312010209385,22259.51582402462,0.030786219382321664,0.05818181818181818,0.2,15433728.0,134217728.0,0.0,0.0,15978.417926194355,45737.07025068233,0.02178762682196272,0.002770083102493075,0.2,12640256.0,134217728.0,0.0,0.0,18250.175158850958,85835.37483994105,0.10582089101881437,0.9098039215686274,0.2,,268435456.0,0.0,0.0,20978.692324172716,60997.21481019807,0.006945384185749588,0.028037383177570093,0.2,108982272.0,268435456.0,0.0,0.0,1015.9105616673734,1492.3348135585657,0.0072208625348767095,0.0,0.2,9416704.0,134217728.0,0.0,0.0,5177.812163616792,2890.2493720846787,0.01901324730315602,0.06545454545454546,0.2,55091200.0,134217728.0,0.0,0.0,2242.02757570631,2606.3060395872103,,,0.2,,471859200.0,0.0,0.0,0.9818589863474846,0.0,0.005638967193691995,0.0,0.3,125038592.0,314572800.0,0.0,0.0,3361.373602618739,3320.1469952442717,0.008773323886940907,0.007092198581560284,0.2,13500416.0,268435456.0,0.0,0.0,15804.133385210445,8228.068569336048
1782243837,0.1534264681825616,0.677570093457944,0.2,71884800.0,134217728.0,0.0,0.0,115570.77307774256,807447.7516057652,0.040568444519380305,0.0,0.3,99966976.0,268435456.0,0.0,0.0,19224.665604764377,21825.11034750778,0.030786219382321664,0.05818181818181818,0.2,15433728.0,134217728.0,0.0,0.0,15978.417926194355,45737.07025068233,0.022217433696635664,0.002770083102493075,0.2,12640256.0,134217728.0,0.0,0.0,18250.175158850958,85835.37483994105,0.10337473080108865,0.9098039215686274,0.2,,268435456.0,0.0,0.0,20978.692324172716,60997.21481019807,0.006945384185749588,0.028037383177570093,0.2,108982272.0,268435456.0,0.0,0.0,1015.9105616673734,1492.3348135585657,0.0072208625348767095,0.0,0.2,9416704.0,134217728.0,0.0,0.0,5177.812163616792,2890.2493720846787,0.01901324730315602,0.06545454545454546,0.2,55091200.0,134217728.0,0.0,0.0,2242.02757570631,2606.3060395872103,,,0.2,,471859200.0,0.0,0.0,0.9818589863474846,0.0,0.005638967193691995,0.0,0.3,125038592.0,314572800.0,0.0,0.0,3361.373602618739,3320.1469952442717,0.008773323886940907,0.007092198581560284,0.2,13500416.0,268435456.0,0.0,0.0,15804.133385210445,8228.068569336048
1782243838,0.1534264681825616,0.677570093457944,0.2,71884800.0,134217728.0,0.0,0.0,113234.39733533972,791124.408862004,0.040568444519380305,0.0,0.3,99966976.0,268435456.0,0.0,0.0,18357.72643819804,20410.238229498136,0.030786219382321664,0.05818181818181818,0.2,15433728.0,134217728.0,0.0,0.0,15978.417926194355,45737.07025068233,0.025788412480376725,0.002770083102493075,0.2,12640256.0,134217728.0,0.0,0.0,18250.175158850958,85835.37483994105,0.13909210833333335,0.9225352112676055,0.2,,268435456.0,0.0,0.0,20978.692324172716,60997.21481019807,0.006945384185749588,0.028037383177570093,0.2,108982272.0,268435456.0,0.0,0.0,1015.9105616673734,1492.3348135585657,0.0072208625348767095,0.0,0.2,9416704.0,134217728.0,0.0,0.0,5177.812163616792,2890.2493720846787,0.01901324730315602,0.06545454545454546,0.2,55091200.0,134217728.0,0.0,0.0,2242.02757570631,2606.3060395872103,,,0.2,,471859200.0,0.0,0.0,0.9818589863474846,0.0,0.005638967193691995,0.0,0.3,125038592.0,314572800.0,0.0,0.0,3361.373602618739,3320.1469952442717,0.008773323886940907,0.007092198581560284,0.2,13500416.0,268435456.0,0.0,0.0,15804.133385210445,8228.068569336048
