timestamp,frontend_cpu_usage,frontend_cpu_throttle,frontend_cpu_limit,frontend_mem_usage,frontend_mem_limit,frontend_disk_read,frontend_disk_write,frontend_net_rx,frontend_net_tx,cartservice_cpu_usage,cartservice_cpu_throttle,cartservice_cpu_limit,cartservice_mem_usage,cartservice_mem_limit,cartservice_disk_read,cartservice_disk_write,cartservice_net_rx,cartservice_net_tx,checkoutservice_cpu_usage,checkoutservice_cpu_throttle,checkoutservice_cpu_limit,checkoutservice_mem_usage,checkoutservice_mem_limit,checkoutservice_disk_read,checkoutservice_disk_write,checkoutservice_net_rx,checkoutservice_net_tx,productcatalogservice_cpu_usage,productcatalogservice_cpu_throttle,productcatalogservice_cpu_limit,productcatalogservice_mem_usage,productcatalogservice_mem_limit,productcatalogservice_disk_read,productcatalogservice_disk_write,productcatalogservice_net_rx,productcatalogservice_net_tx,currencyservice_cpu_usage,currencyservice_cpu_throttle,currencyservice_cpu_limit,currencyservice_mem_usage,currencyservice_mem_limit,currencyservice_disk_read,currencyservice_disk_write,currencyservice_net_rx,currencyservice_net_tx,paymentservice_cpu_usage,paymentservice_cpu_throttle,paymentservice_cpu_limit,paymentservice_mem_usage,paymentservice_mem_limit,paymentservice_disk_read,paymentservice_disk_write,paymentservice_net_rx,paymentservice_net_tx,shippingservice_cpu_usage,shippingservice_cpu_throttle,shippingservice_cpu_limit,shippingservice_mem_usage,shippingservice_mem_limit,shippingservice_disk_read,shippingservice_disk_write,shippingservice_net_rx,shippingservice_net_tx,emailservice_cpu_usage,emailservice_cpu_throttle,emailservice_cpu_limit,emailservice_mem_usage,emailservice_mem_limit,emailservice_disk_read,emailservice_disk_write,emailservice_net_rx,emailservice_net_tx,recommendationservice_cpu_usage,recommendationservice_cpu_throttle,recommendationservice_cpu_limit,recommendationservice_mem_usage,recommendationservice_mem_limit,recommendationservice_disk_read,recommendationservice_disk_write,recommendationservice_net_rx,recommendationservice_net_tx,adservice_cpu_usage,adservice_cpu_throttle,adservice_cpu_limit,adservice_mem_usage,adservice_mem_limit,adservice_disk_read,adservice_disk_write,adservice_net_rx,adservice_net_tx,redis-cart_cpu_usage,redis-cart_cpu_throttle,redis-cart_cpu_limit,redis-cart_mem_usage,redis-cart_mem_limit,redis-cart_disk_read,redis-cart_disk_write,redis-cart_net_rx,redis-cart_net_tx
1782247775,0.19803739136145737,0.936542669584245,0.2,101765120.0,134217728.0,0.0,0.0,202779.13131752593,1431165.2708288014,0.06319049293470352,0.0,0.3,100597760.0,268435456.0,0.0,0.0,35531.47886419119,40615.05846074779,0.10024886913580291,0.3076923076923077,0.2,14442496.0,134217728.0,0.0,0.0,55063.53935428594,144160.4938271605,0.07419139188365588,0.012631578947368423,0.2,15581184.0,134217728.0,1851.4040341262216,0.0,55791.390356299875,243613.57761043045,0.10239250079440738,0.6148867313915858,0.2,59207680.0,268435456.0,0.0,0.0,24017.173915492753,55973.13095868405,0.018605224152593865,0.0,0.2,63651840.0,268435456.0,0.0,0.0,3849.4874939262822,5925.42631712904,0.010278203367310116,0.0,0.2,13668352.0,134217728.0,0.0,0.0,11416.098326873069,6295.593935528188,0.04965788224121571,0.21610169491525424,0.2,58011648.0,134217728.0,0.0,0.0,8000.7204763620175,7509.525121315504,0.12104479924180288,0.5178571428571428,0.2,58703872.0,471859200.0,112762334.39968188,111966364.98039001,39009.61684948203,23855.575868372947,0.002701919363997571,0.0,0.3,123555840.0,314572800.0,0.0,0.0,1588.5597024496603,1525.2875037407553,0.014452819956615544,0.016042780748663103,0.2,18345984.0,268435456.0,0.0,118675.58159917862,27830.19279539691,17308.09086198904
1782247776,0.19803739136145737,0.936542669584245,0.2,101765120.0,134217728.0,0.0,0.0,202779.13131752593,1431165.2708288014,0.07725592953638308,0.0,0.3,100347904.0,268435456.0,0.0,0.0,29475.322625977413,33916.35464161599,0.10024886913580291,0.3076923076923077,0.2,14442496.0,134217728.0,0.0,0.0,55063.53935428594,144160.4938271605,0.07419139188365588,0.012631578947368423,0.2,15581184.0,134217728.0,1851.4040341262216,0.0,55791.390356299875,243613.57761043045,0.10239250079440738,0.6148867313915858,0.2,59207680.0,268435456.0,0.0,0.0,24516.11630286246,57135.93919279806,0.018605224152593865,0.0,0.2,63651840.0,268435456.0,0.0,0.0,3849.4874939262822,5925.42631712904,0.010084127156096195,0.0,0.2,13668352.0,134217728.0,0.0,0.0,11416.098326873069,6295.593935528188,0.04965788224121571,0.21610169491525424,0.2,58011648.0,134217728.0,0.0,0.0,8000.7204763620175,7509.525121315504,0.12104479924180288,0.5178571428571428,0.2,58703872.0,471859200.0,0.0,0.0,39009.61684948203,23855.575868372947,0.002701919363997571,0.0,0.3,123555840.0,314572800.0,0.0,0.0,1588.5597024496603,1525.2875037407553,0.014452819956615544,0.016042780748663103,0.2,18345984.0,268435456.0,0.0,118675.58159917862,27830.19279539691,17308.09086198904
1782247777,0.19803739136145737,0.936542669584245,0.2,101765120.0,134217728.0,0.0,0.0,202779.13131752593,1431165.2708288014,0.07725592953638308,0.0,0.3,100347904.0,268435456.0,0.0,0.0,30071.099631479876,34601.89706849117,0.10024886913580291,0.3076923076923077,0.2,14442496.0,134217728.0,0.0,0.0,55063.53935428594,144160.4938271605,0.07419139188365588,0.012631578947368423,0.2,15581184.0,134217728.0,1851.4040341262216,0.0,55791.390356299875,243613.57761043045,0.10239250079440738,0.6148867313915858,0.2,59207680.0,268435456.0,0.0,0.0,25015.058690232163,58298.74742691206,0.018605224152593865,0.0,0.2,63651840.0,268435456.0,0.0,0.0,3849.4874939262822,5925.42631712904,0.0129472736406819,0.0,0.2,13668352.0,134217728.0,0.0,0.0,11416.098326873069,6295.593935528188,0.04104968835470096,0.21610169491525424,0.2,58011648.0,134217728.0,0.0,0.0,8000.7204763620175,7509.525121315504,0.12221892549606884,0.6136363636363638,0.2,58703872.0,471859200.0,0.0,0.0,39009.61684948203,23855.575868372947,0.002701919363997571,0.0,0.3,123555840.0,314572800.0,0.0,0.0,1588.5597024496603,1525.2875037407553,0.013518751526995406,0.012765957446808512,0.2,17821696.0,268435456.0,0.0,118675.58159917862,27830.19279539691,17308.09086198904
1782247778,0.19803739136145737,0.936542669584245,0.2,101765120.0,134217728.0,0.0,0.0,202779.13131752593,1431165.2708288014,0.07725592953638308,0.0,0.3,100347904.0,268435456.0,0.0,0.0,35746.6203301477,41132.54561251086,0.10837806946890871,0.4588607594936709,0.2,14442496.0,134217728.0,0.0,0.0,55063.53935428594,144160.4938271605,0.07419139188365588,0.012631578947368423,0.2,15581184.0,134217728.0,2438.9420929886373,0.0,55791.390356299875,243613.57761043045,0.1213864307282266,0.7172897196261682,0.2,59813888.0,268435456.0,0.0,0.0,25514.001077601868,59461.55566102606,0.018605224152593865,0.0,0.2,63651840.0,268435456.0,0.0,0.0,3849.4874939262822,5925.42631712904,0.012693385617294148,0.0,0.2,13668352.0,134217728.0,0.0,0.0,11416.098326873069,6295.593935528188,0.05569885139313095,0.2233766233766234,0.2,57122816.0,134217728.0,0.0,0.0,8000.7204763620175,7509.525121315504,0.12221892549606884,0.6136363636363638,0.2,61501440.0,471859200.0,0.0,0.0,39009.61684948203,23855.575868372947,0.002701919363997571,0.0,0.3,123555840.0,314572800.0,0.0,0.0,1588.5597024496603,1525.2875037407553,0.013518751526995406,0.012765957446808512,0.2,17821696.0,268435456.0,0.0,118675.58159917862,27830.19279539691,17308.09086198904
1782247779,0.19803739136145737,0.936542669584245,0.2,101765120.0,134217728.0,0.0,0.0,207696.61565090646,1356461.1004828278,0.07725592953638308,0.0,0.3,100347904.0,268435456.0,0.0,0.0,30199.1916876629,34749.28869026933,0.1309619041680962,0.45886075949367083,0.2,14442496.0,134217728.0,0.0,0.0,55063.53935428594,144160.4938271605,0.07419139188365588,0.012631578947368423,0.2,15581184.0,134217728.0,2438.9420929886373,0.0,55791.390356299875,243613.57761043045,0.148436752019997,0.7186198821777248,0.2,59813888.0,268435456.0,0.0,0.0,26012.943464971577,60624.363895140064,0.018605224152593865,0.0,0.2,63651840.0,268435456.0,0.0,0.0,3849.4874939262822,5925.42631712904,0.012439497593906394,0.0,0.2,13668352.0,134217728.0,0.0,0.0,11416.098326873069,6295.593935528188,0.05569885139313095,0.2233766233766234,0.2,57122816.0,134217728.0,0.0,0.0,8000.7204763620175,7509.525121315504,0.12221892549606884,0.6136363636363638,0.2,61501440.0,471859200.0,0.0,0.0,39009.61684948203,23855.575868372947,0.002701919363997571,0.0,0.3,123555840.0,314572800.0,0.0,0.0,1588.5597024496603,1525.2875037407553,0.013518751526995406,0.012765957446808512,0.2,17821696.0,268435456.0,0.0,118675.58159917862,25744.87249050461,16356.393561222643
1782247780,0.19358598816652176,0.9023090586145649,0.2,105562112.0,134217728.0,0.0,0.0,207696.61565090646,1356461.1004828278,0.07725592953638308,0.0,0.3,100347904.0,268435456.0,0.0,0.0,34835.86331490008,39250.677476921715,0.08452990793852855,0.40502793296089384,0.2,14692352.0,134217728.0,0.0,0.0,55063.53935428594,144160.4938271605,0.07419139188365588,0.012631578947368423,0.2,15581184.0,134217728.0,2438.9420929886373,0.0,55791.390356299875,243613.57761043045,0.15113366301082545,0.7188621400198701,0.2,59813888.0,268435456.0,0.0,0.0,29936.54324218239,69768.49404684025,0.018605224152593865,0.0,0.2,63651840.0,268435456.0,0.0,0.0,3849.4874939262822,5925.42631712904,0.012185609570518638,0.0,0.2,13668352.0,134217728.0,0.0,0.0,11416.098326873069,6295.593935528188,0.05569885139313095,0.2233766233766234,0.2,57122816.0,134217728.0,0.0,0.0,8000.7204763620175,7509.525121315504,0.12221892549606884,0.6136363636363638,0.2,61501440.0,471859200.0,0.0,0.0,48713.84299983314,29717.46644735274,0.002701919363997571,0.0,0.3,123555840.0,314572800.0,0.0,0.0,1588.5597024496603,1525.2875037407553,0.013518751526995406,0.012765957446808512,0.2,17821696.0,268435456.0,0.0,102815.57908162838,25744.87249050461,16356.393561222643
1782247781,0.19358598816652176,0.9023090586145649,0.2,105562112.0,134217728.0,0.0,0.0,207696.61565090646,1356461.1004828278,0.07725592953638308,0.0,0.3,100347904.0,268435456.0,0.0,0.0,34835.86331490008,39250.677476921715,0.09964069631430487,0.4050279329608939,0.2,14692352.0,134217728.0,0.0,0.0,55063.53935428594,144160.4938271605,0.07419139188365588,0.012631578947368423,0.2,15581184.0,134217728.0,2438.9420929886373,0.0,55791.390356299875,243613.57761043045,0.15383057400165387,0.7190962006774347,0.2,59813888.0,268435456.0,0.0,0.0,29936.54324218239,69768.49404684025,0.018605224152593865,0.0,0.2,63651840.0,268435456.0,0.0,0.0,3849.4874939262822,5925.42631712904,0.016478125177324637,0.0,0.2,12587008.0,134217728.0,0.0,0.0,11416.098326873069,6295.593935528188,0.05569885139313095,0.2233766233766234,0.2,57122816.0,134217728.0,0.0,0.0,8000.7204763620175,7509.525121315504,0.12221892549606884,0.6136363636363638,0.2,61501440.0,471859200.0,0.0,0.0,48713.84299983314,29717.46644735274,0.002701919363997571,0.0,0.3,123555840.0,314572800.0,0.0,0.0,1588.5597024496603,1525.2875037407553,0.013518751526995406,0.012765957446808512,0.2,17821696.0,268435456.0,0.0,100837.65272164207,25744.87249050461,16356.393561222643
1782247782,0.19358598816652176,0.9023090586145649,0.2,105562112.0,134217728.0,0.0,0.0,207696.61565090646,1356461.1004828278,0.07725592953638308,0.0,0.3,100347904.0,268435456.0,0.0,0.0,34835.86331490008,39250.677476921715,0.09964069631430487,0.4050279329608939,0.2,14692352.0,134217728.0,0.0,0.0,55063.53935428594,144160.4938271605,0.07419139188365588,0.012631578947368423,0.2,15581184.0,134217728.0,2438.9420929886373,0.0,53731.20076390546,233601.71480862572,0.15652748499248234,0.7206121320604612,0.2,59813888.0,268435456.0,0.0,0.0,29936.54324218239,69768.49404684025,0.018605224152593865,0.0,0.2,63651840.0,268435456.0,0.0,0.0,3137.3238180196254,5008.224799286351,0.016478125177324637,0.0,0.2,12587008.0,134217728.0,0.0,0.0,10173.944025795878,5787.344342899898,0.05569885139313095,0.2233766233766234,0.2,57122816.0,134217728.0,0.0,0.0,8000.7204763620175,7509.525121315504,0.12221892549606884,0.6136363636363638,0.2,61501440.0,471859200.0,0.0,0.0,48713.84299983314,29717.46644735274,0.002701919363997571,0.0,0.3,123555840.0,314572800.0,0.0,0.0,1588.5597024496603,1525.2875037407553,0.013518751526995406,0.012765957446808512,0.2,17821696.0,268435456.0,0.0,98859.72636165578,25744.87249050461,16356.393561222643
1782247783,0.19358598816652176,0.9023090586145649,0.2,105562112.0,134217728.0,0.0,0.0,207696.61565090646,1356461.1004828278,0.07725592953638308,0.0,0.3,100347904.0,268435456.0,0.0,0.0,34835.86331490008,39250.677476921715,0.09964069631430487,0.4050279329608939,0.2,14692352.0,134217728.0,0.0,0.0,69763.31136641979,189177.08637079372,0.07419139188365588,0.012631578947368423,0.2,15581184.0,134217728.0,2438.9420929886373,0.0,53731.20076390546,233601.71480862572,0.15922439598331078,0.7326968973747016,0.2,59813888.0,268435456.0,0.0,0.0,29936.54324218239,69768.49404684025,0.014582565291024217,0.0,0.2,63311872.0,268435456.0,0.0,0.0,3137.3238180196254,5008.224799286351,0.016478125177324637,0.0,0.2,12587008.0,134217728.0,0.0,0.0,10173.944025795878,5787.344342899898,0.05569885139313095,0.2233766233766234,0.2,57122816.0,134217728.0,0.0,0.0,8733.460907599781,8302.669947147804,0.12221892549606884,0.6136363636363638,0.2,61501440.0,471859200.0,0.0,0.0,48713.84299983314,29717.46644735274,0.002701919363997571,0.0,0.3,123555840.0,314572800.0,0.0,0.0,1588.5597024496603,1525.2875037407553,0.013518751526995406,0.012765957446808512,0.2,17821696.0,268435456.0,0.0,96881.80000166946,25744.87249050461,16356.393561222643
1782247784,0.19094102839826013,0.8655256723716381,0.2,105562112.0,134217728.0,0.0,0.0,207696.61565090646,1356461.1004828278,0.08061718674524197,0.0,0.3,100347904.0,268435456.0,0.0,0.0,34835.86331490008,39250.677476921715,0.09964069631430487,0.4050279329608939,0.2,14692352.0,134217728.0,0.0,0.0,69763.31136641979,189177.08637079372,0.07419139188365588,0.012631578947368423,0.2,15581184.0,134217728.0,2438.9420929886373,0.0,53731.20076390546,233601.71480862572,0.16181465944970683,0.7326968973747016,0.2,59813888.0,268435456.0,0.0,0.0,29936.54324218239,69768.49404684025,0.014582565291024217,0.0,0.2,63311872.0,268435456.0,0.0,0.0,3137.3238180196254,5008.224799286351,0.016478125177324637,0.0,0.2,12587008.0,134217728.0,0.0,0.0,10173.944025795878,5787.344342899898,0.05569885139313095,0.2233766233766234,0.2,57122816.0,134217728.0,0.0,0.0,8733.460907599781,8302.669947147804,0.12221892549606884,0.6136363636363638,0.2,61501440.0,471859200.0,0.0,0.0,48713.84299983314,29717.46644735274,0.006276290843254122,0.0,0.3,124317696.0,314572800.0,0.0,0.0,1588.5597024496603,1525.2875037407553,0.013518751526995406,0.012765957446808512,0.2,17821696.0,268435456.0,0.0,82063.27382292335,25138.13537002897,15692.783776665789
