timestamp,frontend_cpu_usage,frontend_cpu_throttle,frontend_cpu_limit,frontend_mem_usage,frontend_mem_limit,frontend_disk_read,frontend_disk_write,frontend_net_rx,frontend_net_tx,cartservice_cpu_usage,cartservice_cpu_throttle,cartservice_cpu_limit,cartservice_mem_usage,cartservice_mem_limit,cartservice_disk_read,cartservice_disk_write,cartservice_net_rx,cartservice_net_tx,checkoutservice_cpu_usage,checkoutservice_cpu_throttle,checkoutservice_cpu_limit,checkoutservice_mem_usage,checkoutservice_mem_limit,checkoutservice_disk_read,checkoutservice_disk_write,checkoutservice_net_rx,checkoutservice_net_tx,productcatalogservice_cpu_usage,productcatalogservice_cpu_throttle,productcatalogservice_cpu_limit,productcatalogservice_mem_usage,productcatalogservice_mem_limit,productcatalogservice_disk_read,productcatalogservice_disk_write,productcatalogservice_net_rx,productcatalogservice_net_tx,currencyservice_cpu_usage,currencyservice_cpu_throttle,currencyservice_cpu_limit,currencyservice_mem_usage,currencyservice_mem_limit,currencyservice_disk_read,currencyservice_disk_write,currencyservice_net_rx,currencyservice_net_tx,paymentservice_cpu_usage,paymentservice_cpu_throttle,paymentservice_cpu_limit,paymentservice_mem_usage,paymentservice_mem_limit,paymentservice_disk_read,paymentservice_disk_write,paymentservice_net_rx,paymentservice_net_tx,shippingservice_cpu_usage,shippingservice_cpu_throttle,shippingservice_cpu_limit,shippingservice_mem_usage,shippingservice_mem_limit,shippingservice_disk_read,shippingservice_disk_write,shippingservice_net_rx,shippingservice_net_tx,emailservice_cpu_usage,emailservice_cpu_throttle,emailservice_cpu_limit,emailservice_mem_usage,emailservice_mem_limit,emailservice_disk_read,emailservice_disk_write,emailservice_net_rx,emailservice_net_tx,recommendationservice_cpu_usage,recommendationservice_cpu_throttle,recommendationservice_cpu_limit,recommendationservice_mem_usage,recommendationservice_mem_limit,recommendationservice_disk_read,recommendationservice_disk_write,recommendationservice_net_rx,recommendationservice_net_tx,adservice_cpu_usage,adservice_cpu_throttle,adservice_cpu_limit,adservice_mem_usage,adservice_mem_limit,adservice_disk_read,adservice_disk_write,adservice_net_rx,adservice_net_tx,redis-cart_cpu_usage,redis-cart_cpu_throttle,redis-cart_cpu_limit,redis-cart_mem_usage,redis-cart_mem_limit,redis-cart_disk_read,redis-cart_disk_write,redis-cart_net_rx,redis-cart_net_tx
1782322510,0.19943194448137433,1.0,0.2,64069632.0,134217728.0,0.0,0.0,174147.6700940713,1732225.5126190807,0.06798161424606848,0.009523809523809525,0.3,64823296.0,268435456.0,0.0,0.0,32222.868456874152,37341.29439425814,0.20008593162250565,0.9972144846796657,0.2,24248320.0,134217728.0,0.0,0.0,23319.567441180767,46861.52272395148,0.038059681212437156,0.0,0.2,14811136.0,134217728.0,0.0,0.0,23419.390152119868,89496.70444956324,,,0.2,,268435456.0,0.0,0.0,0.9677718057654471,0.0,0.0007911315250987858,0.0,0.2,64143360.0,268435456.0,0.0,0.0,244.88774059164012,284.8845360411785,0.0006924246638845523,0.0,0.2,12627968.0,134217728.0,0.0,0.0,340.6739064716415,245.70378810780642,0.006233997481964908,0.0,0.2,55762944.0,134217728.0,0.0,0.0,445.6007472634143,517.9948402807499,,,0.2,,471859200.0,0.0,0.0,1.2586957317519585,0.0,0.000384746021447861,0.0,0.3,140464128.0,314572800.0,0.0,0.0,146.51017011434624,108.55327151287206,0.009947801171043026,0.0,0.2,23281664.0,268435456.0,0.0,160634.6420736894,25678.12802165925,15453.084509766
1782322511,0.19943194448137433,1.0,0.2,64069632.0,134217728.0,0.0,0.0,174147.6700940713,1732225.5126190807,0.06798161424606848,0.009523809523809525,0.3,64823296.0,268435456.0,0.0,0.0,32222.868456874152,37341.29439425814,0.20008593162250565,0.9972144846796657,0.2,24248320.0,134217728.0,0.0,0.0,23319.567441180767,46861.52272395148,0.03167893968780375,0.0,0.2,14811136.0,134217728.0,0.0,0.0,23419.390152119868,89496.70444956324,,,0.2,,268435456.0,0.0,0.0,0.9478122950585955,0.0,0.0007911315250987858,0.0,0.2,64143360.0,268435456.0,0.0,0.0,244.88774059164012,284.8845360411785,0.0006924246638845523,0.0,0.2,12627968.0,134217728.0,0.0,0.0,340.6739064716415,245.70378810780642,0.0063888060852129065,0.0,0.2,55762944.0,134217728.0,0.0,0.0,436.9973920262063,507.9937492831586,,,0.2,,471859200.0,0.0,0.0,1.2330716011421041,0.0,0.000384746021447861,0.0,0.3,140464128.0,314572800.0,0.0,0.0,146.51017011434624,108.55327151287206,0.009807868292578495,0.0,0.2,23023616.0,268435456.0,0.0,160634.6420736894,25678.12802165925,15453.084509766
1782322512,0.19943194448137433,1.0,0.2,64069632.0,134217728.0,0.0,0.0,174147.6700940713,1732225.5126190807,0.06798161424606848,0.009523809523809525,0.3,64823296.0,268435456.0,0.0,0.0,32222.868456874152,37341.29439425814,0.20008593162250563,0.9972144846796659,0.2,24248320.0,134217728.0,0.0,0.0,23319.567441180767,46861.52272395148,0.03231373093283784,0.0,0.2,14811136.0,134217728.0,0.0,0.0,23419.390152119868,89496.70444956324,,,0.2,,268435456.0,0.0,0.0,0.9278527843517437,0.0,0.0007911315250987858,0.0,0.2,64143360.0,268435456.0,0.0,0.0,244.88774059164012,284.8845360411785,0.0007130196504382023,0.0,0.2,12627968.0,134217728.0,0.0,0.0,342.3529621890014,249.01319902123632,0.0063888060852129065,0.0,0.2,55762944.0,134217728.0,0.0,0.0,499.1809700163806,580.1759133964817,,,0.2,,471859200.0,0.0,0.0,1.2074474705322498,0.0,0.000384746021447861,0.0,0.3,140464128.0,314572800.0,0.0,0.0,134.38105663245915,99.7136031927024,0.009807868292578495,0.0,0.2,23023616.0,268435456.0,0.0,127363.90742581285,25678.12802165925,15453.084509766
1782322513,0.19943194448137433,1.0,0.2,64069632.0,134217728.0,0.0,0.0,174147.6700940713,1732225.5126190807,0.06798161424606848,0.009523809523809525,0.3,64823296.0,268435456.0,0.0,0.0,31957.051938226,37012.750901241714,0.20008593162250563,0.9972144846796659,0.2,24248320.0,134217728.0,0.0,0.0,23319.567441180767,46861.52272395148,0.03294852217787193,0.0,0.2,14811136.0,134217728.0,0.0,0.0,23419.390152119868,89496.70444956324,,,0.2,,268435456.0,0.0,0.0,0.9078932736448919,0.0,0.0007911315250987858,0.0,0.2,64143360.0,268435456.0,0.0,0.0,244.88774059164012,284.8845360411785,0.0007130196504382023,0.0,0.2,12627968.0,134217728.0,0.0,0.0,342.3529621890014,249.01319902123632,0.0063888060852129065,0.0,0.2,55762944.0,134217728.0,0.0,0.0,499.1809700163806,580.1759133964817,,,0.2,,471859200.0,0.0,0.0,1.1818233399223956,0.0,0.000384746021447861,0.0,0.3,140464128.0,314572800.0,0.0,0.0,112.80000000000001,83.7,0.009807868292578495,0.0,0.2,23023616.0,268435456.0,0.0,127363.90742581285,25678.12802165925,15453.084509766
1782322514,0.17298782262076765,1.0,0.2,64069632.0,134217728.0,0.0,0.0,174147.6700940713,1732225.5126190807,0.06798161424606848,0.009523809523809525,0.3,64823296.0,268435456.0,0.0,0.0,31957.051938226,37012.750901241714,0.20008593162250563,0.9972144846796659,0.2,24248320.0,134217728.0,0.0,0.0,23886.293595911004,50831.42288033674,0.03808747470204541,0.0,0.2,14811136.0,134217728.0,0.0,0.0,23424.18798766104,90309.56269279623,,,0.2,,268435456.0,0.0,0.0,0.8879337629380402,0.0,0.0007911315250987858,0.0,0.2,64143360.0,268435456.0,0.0,0.0,244.8877405916401,284.8845360411784,0.0007130196504382023,0.0,0.2,12627968.0,134217728.0,0.0,0.0,342.3529621890014,249.01319902123632,0.0063888060852129065,0.0,0.2,55762944.0,134217728.0,0.0,0.0,499.1809700163806,580.1759133964817,,,0.2,,471859200.0,0.0,0.0,1.1561992093125413,0.0,0.000384746021447861,0.0,0.3,140464128.0,314572800.0,0.0,0.0,112.80000000000001,83.7,0.009807868292578495,0.0,0.2,23023616.0,268435456.0,0.0,127363.90742581285,25678.12802165925,15453.084509766
1782322515,0.1696639568794114,1.0,0.2,64069632.0,134217728.0,0.0,0.0,174147.6700940713,1732225.5126190807,0.06798161424606848,0.009523809523809525,0.3,64823296.0,268435456.0,0.0,0.0,31957.051938226,37012.750901241714,0.20008593162250563,0.9972144846796659,0.2,24248320.0,134217728.0,0.0,0.0,23886.293595911004,50831.42288033674,0.03808747470204541,0.0,0.2,14811136.0,134217728.0,0.0,0.0,23424.18798766104,90309.56269279623,,,0.2,,268435456.0,0.0,0.0,0.0,0.0,0.0007911315250987858,0.0,0.2,64143360.0,268435456.0,0.0,0.0,244.8877405916401,284.8845360411784,0.0007130196504382023,0.0,0.2,12627968.0,134217728.0,0.0,0.0,342.3529621890014,249.01319902123632,0.0055560961987396835,0.0,0.2,55762944.0,134217728.0,0.0,0.0,499.1809700163806,580.1759133964817,,,0.2,,471859200.0,0.0,0.0,1.130575078702687,0.0,0.000384746021447861,0.0,0.3,140464128.0,314572800.0,0.0,0.0,112.80000000000001,83.7,0.009807868292578495,0.0,0.2,23023616.0,268435456.0,0.0,127363.90742581285,25678.12802165925,15453.084509766
1782322516,0.1663400911380552,1.0,0.2,64069632.0,134217728.0,0.0,0.0,174147.6700940713,1732225.5126190807,0.06798161424606848,0.009523809523809525,0.3,64823296.0,268435456.0,0.0,0.0,31957.051938226,37012.750901241714,0.20008593162250563,0.9972144846796659,0.2,24248320.0,134217728.0,0.0,0.0,23886.293595911004,50831.42288033674,0.03808747470204541,0.0,0.2,14811136.0,134217728.0,0.0,0.0,23424.18798766104,90309.56269279623,,,0.2,,268435456.0,0.0,0.0,0.0,0.0,0.0007911315250987858,0.0,0.2,64143360.0,268435456.0,0.0,0.0,194.19433593749997,224.01562499999997,0.0007130196504382023,0.0,0.2,12627968.0,134217728.0,0.0,0.0,337.5953804908229,242.50131756834173,0.005449616097319469,0.0,0.2,55762944.0,134217728.0,0.0,0.0,527.1973238016681,612.2032810924755,,,0.2,,471859200.0,0.0,0.0,1.1049509480928328,0.0,0.000384746021447861,0.0,0.3,140464128.0,314572800.0,0.0,0.0,112.80000000000001,83.7,0.009807868292578495,0.0,0.2,23023616.0,268435456.0,0.0,0.0,25678.12802165925,15453.084509766
1782322517,0.19969398417946987,1.0,0.2,67833856.0,134217728.0,0.0,0.0,174147.6700940713,1732225.5126190807,0.06798161424606848,0.009523809523809525,0.3,64823296.0,268435456.0,0.0,0.0,31957.051938226,37012.750901241714,0.20008593162250563,0.9972144846796659,0.2,24248320.0,134217728.0,0.0,0.0,23886.293595911004,50831.42288033674,0.03808747470204541,0.0,0.2,14811136.0,134217728.0,0.0,0.0,23424.18798766104,90309.56269279623,,,0.2,,268435456.0,0.0,0.0,0.0,0.0,0.0007911315250987858,0.0,0.2,64143360.0,268435456.0,0.0,0.0,198.19010416666666,228.62499999999997,0.0007130196504382023,0.0,0.2,12627968.0,134217728.0,0.0,0.0,337.5953804908229,242.50131756834173,0.005343135995899254,0.0,0.2,55762944.0,134217728.0,0.0,0.0,527.1973238016681,612.2032810924755,,,0.2,,471859200.0,0.0,0.0,1.0793268174829782,0.0,0.0003809237141204336,0.0,0.3,140464128.0,314572800.0,0.0,0.0,112.80000000000001,83.7,0.009807868292578495,0.0,0.2,23023616.0,268435456.0,0.0,0.0,25678.12802165925,15453.084509766
1782322518,0.19969398417946987,1.0,0.2,67833856.0,134217728.0,0.0,0.0,174147.6700940713,1732225.5126190807,0.06798161424606848,0.009523809523809525,0.3,64823296.0,268435456.0,0.0,0.0,31957.051938226,37012.750901241714,0.20008593162250563,0.9972144846796659,0.2,24248320.0,134217728.0,0.0,0.0,23886.293595911004,50831.42288033674,0.03808747470204541,0.0,0.2,14811136.0,134217728.0,0.0,0.0,23424.18798766104,90309.56269279623,,,0.2,,268435456.0,0.0,0.0,0.0,0.0,0.0007911315250987858,0.0,0.2,64143360.0,268435456.0,0.0,0.0,202.18587239583331,233.23437499999997,0.0007130196504382023,0.0,0.2,12627968.0,134217728.0,0.0,0.0,337.5953804908229,242.50131756834173,0.005236655894479038,0.0,0.2,55762944.0,134217728.0,0.0,0.0,527.1973238016681,612.2032810924755,,,0.2,,471859200.0,0.0,0.0,1.0537026868731239,0.0,0.0003809237141204336,0.0,0.3,140464128.0,314572800.0,0.0,0.0,142.34105609275963,105.78233499902653,0.009807868292578495,0.0,0.2,23023616.0,268435456.0,0.0,0.0,26037.982546960506,15925.780210028102
1782322519,0.19969398417946987,1.0,0.2,67833856.0,134217728.0,0.0,0.0,176000.27383922596,1751283.9104241466,0.07298087333709036,0.017482517482517484,0.3,65421312.0,268435456.0,0.0,0.0,31957.051938226,37012.750901241714,0.20008593162250563,0.9972144846796659,0.2,24248320.0,134217728.0,0.0,0.0,23886.293595911004,50831.42288033674,0.03794156732460389,0.0,0.2,14319616.0,134217728.0,0.0,0.0,20151.99036383497,77466.43249922975,,,0.2,,268435456.0,0.0,0.0,0.0,0.0,0.0006288318496470998,0.0,0.2,64143360.0,268435456.0,0.0,0.0,239.74609375000003,276.5625,0.0007130196504382023,0.0,0.2,12627968.0,134217728.0,0.0,0.0,337.5953804908229,242.50131756834173,0.005130175793058823,0.0,0.2,55762944.0,134217728.0,0.0,0.0,527.1973238016681,612.2032810924755,,,0.2,,471859200.0,0.0,0.0,1.0280785562632697,0.0,0.0003809237141204336,0.0,0.3,140464128.0,314572800.0,0.0,0.0,142.34105609275963,105.78233499902653,0.009807868292578495,0.0,0.2,23023616.0,268435456.0,0.0,0.0,26037.982546960506,15925.780210028102
